"Level","Date","cases_ma","cases_total_14","tests_ma","tests_total_14","cases_ma_percentdiff","cases_total_percentdiff","tests_ma_percentdiff","tests_total_percentdiff","Level_Type"
"G - Longview/Tyler",2020-12-14,179.071428571429,2507,0,0,126.672694394213,126.672694394213,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-15,170.142857142857,2382,0,0,115.370705244123,115.370705244123,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-16,173.785714285714,2433,1990.78571428571,27871,119.98191681736,119.98191681736,89.276740237691,89.276740237691,"TSA"
"G - Longview/Tyler",2020-12-17,186.142857142857,2606,0,0,135.623869801085,135.623869801085,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-18,185.142857142857,2592,0,0,134.358047016275,134.358047016275,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-19,190.285714285714,2664,0,0,140.867992766727,140.867992766727,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-20,189.5,2653,0,0,139.873417721519,139.873417721519,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-23,183.642857142857,2571,2297.35714285714,32163,132.45931283906,132.45931283906,118.424448217317,118.424448217317,"TSA"
"G - Longview/Tyler",2020-12-24,183.357142857143,2567,0,0,132.097649186257,132.097649186257,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-25,174.357142857143,2441,0,0,120.705244122966,120.705244122966,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-26,156.928571428571,2197,0,0,98.6437613019891,98.6437613019892,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-27,156.571428571429,2192,0,0,98.1916817359855,98.1916817359855,NA,NA,"TSA"
"G - Longview/Tyler",2020-12-30,160,2240,1864.92857142857,26109,102.53164556962,102.53164556962,77.3106960950764,77.3106960950764,"TSA"
"G - Longview/Tyler",2020-12-31,148.857142857143,2084,0,0,88.4267631103074,88.4267631103074,NA,NA,"TSA"
"H - Lufkin",2020-09-30,21.5714285714286,302,325,4550,0,0,0,0,"TSA"
"H - Lufkin",2020-10-07,18.7142857142857,262,324.642857142857,4545,-13.2450331125828,-13.2450331125828,-0.109890109890098,-0.109890109890109,"TSA"
"H - Lufkin",2020-10-14,14.6428571428571,205,368.357142857143,5157,-32.1192052980132,-32.1192052980132,13.3406593406594,13.3406593406593,"TSA"
"H - Lufkin",2020-10-21,18.7142857142857,262,382.071428571429,5349,-13.2450331125828,-13.2450331125828,17.5604395604396,17.5604395604396,"TSA"
"H - Lufkin",2020-10-28,17.5714285714286,246,378.357142857143,5297,-18.5430463576159,-18.5430463576159,16.4175824175824,16.4175824175824,"TSA"
"H - Lufkin",2020-11-04,12.6428571428571,177,388.642857142857,5441,-41.3907284768212,-41.3907284768212,19.5824175824176,19.5824175824176,"TSA"
"H - Lufkin",2020-11-11,14.7142857142857,206,324.857142857143,4548,-31.7880794701987,-31.7880794701987,-0.0439560439560505,-0.0439560439560394,"TSA"
"H - Lufkin",2020-11-18,21.5714285714286,302,379,5306,0,0,16.6153846153846,16.6153846153846,"TSA"
"H - Lufkin",2020-11-25,29.7857142857143,417,520.642857142857,7289,38.0794701986755,38.0794701986755,60.1978021978022,60.1978021978022,"TSA"
"H - Lufkin",2020-12-02,25.5,357,544.285714285714,7620,18.2119205298013,18.2119205298013,67.4725274725275,67.4725274725275,"TSA"
"H - Lufkin",2020-12-09,33.1428571428571,464,614.642857142857,8605,53.6423841059603,53.6423841059603,89.1208791208791,89.1208791208791,"TSA"
"H - Lufkin",2020-12-14,57,798,0,0,164.238410596027,164.238410596026,NA,NA,"TSA"
"H - Lufkin",2020-12-15,53.5714285714286,750,0,0,148.344370860927,148.344370860927,NA,NA,"TSA"
"H - Lufkin",2020-12-16,57.2142857142857,801,751,10514,165.23178807947,165.23178807947,131.076923076923,131.076923076923,"TSA"
"H - Lufkin",2020-12-17,55.0714285714286,771,0,0,155.298013245033,155.298013245033,NA,NA,"TSA"
"H - Lufkin",2020-12-18,50.3571428571429,705,0,0,133.443708609272,133.443708609272,NA,NA,"TSA"
"H - Lufkin",2020-12-19,61.5714285714286,862,0,0,185.430463576159,185.430463576159,NA,NA,"TSA"
"H - Lufkin",2020-12-20,61.8571428571429,866,0,0,186.754966887417,186.754966887417,NA,NA,"TSA"
"H - Lufkin",2020-12-23,54.8571428571429,768,784,10976,154.304635761589,154.304635761589,141.230769230769,141.230769230769,"TSA"
"H - Lufkin",2020-12-24,50.6428571428571,709,0,0,134.76821192053,134.76821192053,NA,NA,"TSA"
"H - Lufkin",2020-12-25,55.5714285714286,778,0,0,157.615894039735,157.615894039735,NA,NA,"TSA"
"H - Lufkin",2020-12-26,55,770,0,0,154.966887417219,154.966887417219,NA,NA,"TSA"
"H - Lufkin",2020-12-27,44.0714285714286,617,0,0,104.304635761589,104.304635761589,NA,NA,"TSA"
"H - Lufkin",2020-12-30,45.9285714285714,643,648.071428571429,9073,112.913907284768,112.913907284768,99.4065934065934,99.4065934065934,"TSA"
"H - Lufkin",2020-12-31,50.9285714285714,713,0,0,136.092715231788,136.092715231788,NA,NA,"TSA"
"I - El Paso",2020-09-30,188.214285714286,2635,1665.78571428571,23321,0,0,0,0,"TSA"
"I - El Paso",2020-10-07,259.571428571429,3634,1716.5,24031,37.9127134724858,37.9127134724858,3.0444663607907,3.0444663607907,"TSA"
"I - El Paso",2020-10-14,391.285714285714,5478,2598.07142857143,36373,107.893738140417,107.893738140417,55.9667252690708,55.9667252690708,"TSA"
"I - El Paso",2020-10-21,585.571428571429,8198,2907.78571428571,40709,211.11954459203,211.11954459203,74.5594099738433,74.5594099738433,"TSA"
"I - El Paso",2020-10-28,879.642857142857,12315,5104.5,71463,367.362428842505,367.362428842505,206.431971184769,206.431971184769,"TSA"
"I - El Paso",2020-11-04,1301.78571428571,18225,5896.35714285714,82549,591.650853889943,591.650853889943,253.968526221003,253.968526221003,"TSA"
"I - El Paso",2020-11-11,1418.28571428571,19856,5153.64285714286,72151,653.548387096774,653.548387096774,209.382101968183,209.382101968183,"TSA"
"I - El Paso",2020-11-18,1264.28571428571,17700,5705.14285714286,79872,571.726755218216,571.726755218216,242.489601646585,242.489601646585,"TSA"
"I - El Paso",2020-11-25,1027.21428571429,14381,4323.71428571429,60532,445.768500948767,445.768500948767,159.560053170962,159.560053170962,"TSA"
"I - El Paso",2020-12-02,676.642857142857,9473,4352.28571428571,60932,259.506641366224,259.506641366224,161.2752454869,161.2752454869,"TSA"
"I - El Paso",2020-12-09,476.714285714286,6674,3342.64285714286,46797,153.282732447818,153.282732447818,100.664637022426,100.664637022426,"TSA"
"I - El Paso",2020-12-14,420.142857142857,5882,0,0,123.225806451613,123.225806451613,NA,NA,"TSA"
"I - El Paso",2020-12-15,412.785714285714,5779,0,0,119.316888045541,119.316888045541,NA,NA,"TSA"
"I - El Paso",2020-12-16,400.142857142857,5602,3053.85714285714,42754,112.599620493359,112.599620493359,83.3283306890785,83.3283306890785,"TSA"
"I - El Paso",2020-12-17,387.642857142857,5427,0,0,105.95825426945,105.95825426945,NA,NA,"TSA"
"I - El Paso",2020-12-18,365.357142857143,5115,0,0,94.1176470588235,94.1176470588235,NA,NA,"TSA"
"I - El Paso",2020-12-19,361.071428571429,5055,0,0,91.8406072106262,91.8406072106262,NA,NA,"TSA"
"I - El Paso",2020-12-20,363.5,5089,0,0,93.1309297912713,93.1309297912714,NA,NA,"TSA"
"I - El Paso",2020-12-23,331.428571428571,4640,2589.07142857143,36247,76.0910815939279,76.0910815939279,55.4264396895502,55.4264396895502,"TSA"
"I - El Paso",2020-12-24,334.5,4683,0,0,77.7229601518026,77.7229601518027,NA,NA,"TSA"
"I - El Paso",2020-12-25,329.428571428571,4612,0,0,75.0284629981024,75.0284629981025,NA,NA,"TSA"
"I - El Paso",2020-12-26,309.571428571429,4334,0,0,64.4781783681215,64.4781783681214,NA,NA,"TSA"
"I - El Paso",2020-12-27,301.928571428571,4227,0,0,60.4174573055029,60.4174573055029,NA,NA,"TSA"
"I - El Paso",2020-12-30,268.428571428571,3758,2631.85714285714,36846,42.618595825427,42.618595825427,57.994940182668,57.994940182668,"TSA"
"I - El Paso",2020-12-31,277.928571428571,3891,0,0,47.6660341555977,47.6660341555977,NA,NA,"TSA"
"J - Midland/Odessa",2020-09-30,72.7857142857143,1019,377.071428571429,5279,0,0,0,0,"TSA"
"J - Midland/Odessa",2020-10-07,75.9285714285714,1063,438.214285714286,6135,4.31795878312069,4.31795878312071,16.2151922712635,16.2151922712635,"TSA"
"J - Midland/Odessa",2020-10-14,75.7142857142857,1060,507.5,7105,4.02355250245336,4.02355250245339,34.5898844478121,34.5898844478121,"TSA"
"J - Midland/Odessa",2020-10-21,94.2142857142857,1319,479,6706,29.4406280667321,29.4406280667321,27.0316347793143,27.0316347793143,"TSA"
"J - Midland/Odessa",2020-10-28,142.714285714286,1998,500.5,7007,96.0745829244357,96.0745829244357,32.7334722485319,32.7334722485319,"TSA"
"J - Midland/Odessa",2020-11-04,171.214285714286,2397,689,9646,135.230618253189,135.230618253189,82.7240007577193,82.7240007577193,"TSA"
"J - Midland/Odessa",2020-11-11,166.714285714286,2334,760.857142857143,10652,129.048086359176,129.048086359176,101.780640272779,101.780640272779,"TSA"
"J - Midland/Odessa",2020-11-18,200,2800,861.928571428571,12067,174.779195289499,174.7791952895,128.58495927259,128.58495927259,"TSA"
"J - Midland/Odessa",2020-11-25,222.571428571429,3116,1096.5,15351,205.789990186457,205.789990186457,190.7937109301,190.7937109301,"TSA"
"J - Midland/Odessa",2020-12-02,234.142857142857,3278,970.714285714286,13590,221.687929342493,221.687929342493,157.435120287933,157.435120287933,"TSA"
"J - Midland/Odessa",2020-12-09,244.857142857143,3428,741.071428571429,10375,236.408243375859,236.408243375859,96.5334343625687,96.5334343625687,"TSA"
"J - Midland/Odessa",2020-12-14,231.5,3241,0,0,218.056918547596,218.056918547596,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-15,246.785714285714,3455,0,0,239.057899901865,239.057899901865,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-16,196.642857142857,2753,801.714285714286,11224,170.166830225711,170.166830225711,112.616025762455,112.616025762455,"TSA"
"J - Midland/Odessa",2020-12-17,281,3934,0,0,286.064769381747,286.064769381747,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-18,265.071428571429,3711,0,0,264.180569185476,264.180569185476,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-19,258,3612,0,0,254.465161923454,254.465161923454,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-20,254.785714285714,3567,0,0,250.049067713445,250.049067713445,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-23,281.071428571429,3935,757.928571428571,10611,286.162904808636,286.162904808636,101.003978026141,101.003978026141,"TSA"
"J - Midland/Odessa",2020-12-24,271.928571428571,3807,0,0,273.60157016683,273.60157016683,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-25,265.857142857143,3722,0,0,265.260058881256,265.260058881256,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-26,279.357142857143,3911,0,0,283.807654563297,283.807654563297,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-27,278.857142857143,3904,0,0,283.120706575074,283.120706575074,NA,NA,"TSA"
"J - Midland/Odessa",2020-12-30,245.642857142857,3439,476.142857142857,6666,237.487733071639,237.487733071639,26.273915514302,26.273915514302,"TSA"
"J - Midland/Odessa",2020-12-31,142.214285714286,1991,0,0,95.387634936212,95.387634936212,NA,NA,"TSA"
"K - San Angelo",2020-09-30,18.2857142857143,256,275.214285714286,3853,0,0,0,0,"TSA"
"K - San Angelo",2020-10-07,15.2857142857143,214,266.5,3731,-16.40625,-16.40625,-3.1663638723073,-3.1663638723073,"TSA"
"K - San Angelo",2020-10-14,17.9285714285714,251,344.142857142857,4818,-1.95312499999999,-1.953125,25.0454191539061,25.0454191539061,"TSA"
"K - San Angelo",2020-10-21,21.2142857142857,297,355.642857142857,4979,16.015625,16.015625,29.2239813132624,29.2239813132624,"TSA"
"K - San Angelo",2020-10-28,26.4285714285714,370,406.428571428571,5690,44.53125,44.53125,47.6771347002336,47.6771347002336,"TSA"
"K - San Angelo",2020-11-04,24.7142857142857,346,336.857142857143,4716,35.15625,35.15625,22.3981313262393,22.3981313262393,"TSA"
"K - San Angelo",2020-11-11,30.2857142857143,424,300.142857142857,4202,65.625,65.625,9.0578769789774,9.05787697897742,"TSA"
"K - San Angelo",2020-11-18,58,812,404.928571428571,5669,217.1875,217.1875,47.132104853361,47.132104853361,"TSA"
"K - San Angelo",2020-11-25,69.7142857142857,976,485.5,6797,281.25,281.25,76.4079937710875,76.4079937710875,"TSA"
"K - San Angelo",2020-12-02,47.9285714285714,671,405.214285714286,5673,162.109375,162.109375,47.2359200622891,47.2359200622891,"TSA"
"K - San Angelo",2020-12-09,32.3571428571429,453,356.142857142857,4986,76.953125,76.953125,29.4056579288866,29.4056579288866,"TSA"
"K - San Angelo",2020-12-14,36.2142857142857,507,0,0,98.046875,98.046875,NA,NA,"TSA"
"K - San Angelo",2020-12-15,36.8571428571429,516,0,0,101.5625,101.5625,NA,NA,"TSA"
"K - San Angelo",2020-12-16,35.7142857142857,500,406.785714285714,5695,95.3125,95.3125,47.8069037113937,47.8069037113937,"TSA"
"K - San Angelo",2020-12-17,34.4285714285714,482,0,0,88.28125,88.28125,NA,NA,"TSA"
"K - San Angelo",2020-12-18,35.8571428571429,502,0,0,96.09375,96.09375,NA,NA,"TSA"
"K - San Angelo",2020-12-19,38.5,539,0,0,110.546875,110.546875,NA,NA,"TSA"
"K - San Angelo",2020-12-20,36.8571428571429,516,0,0,101.5625,101.5625,NA,NA,"TSA"
"K - San Angelo",2020-12-23,39.9285714285714,559,397.5,5565,118.359375,118.359375,44.4329094212302,44.4329094212302,"TSA"
"K - San Angelo",2020-12-24,42.2142857142857,591,0,0,130.859375,130.859375,NA,NA,"TSA"
"K - San Angelo",2020-12-25,40.6428571428571,569,0,0,122.265625,122.265625,NA,NA,"TSA"
"K - San Angelo",2020-12-26,36.9285714285714,517,0,0,101.953125,101.953125,NA,NA,"TSA"
"K - San Angelo",2020-12-27,38.3571428571429,537,0,0,109.765625,109.765625,NA,NA,"TSA"
"K - San Angelo",2020-12-30,33.3571428571429,467,334.285714285714,4680,82.421875,82.421875,21.4637944458863,21.4637944458863,"TSA"
"K - San Angelo",2020-12-31,33.7857142857143,473,0,0,84.765625,84.765625,NA,NA,"TSA"
"L - Belton/Killeen",2020-09-30,42.7857142857143,599,1465.35714285714,20515,0,0,0,0,"TSA"
"L - Belton/Killeen",2020-10-07,59.7857142857143,837,1409.5,19733,39.7328881469115,39.7328881469115,-3.81184499146966,-3.81184499146966,"TSA"
"L - Belton/Killeen",2020-10-14,63.5714285714286,890,1686.5,23611,48.5809682804675,48.5809682804675,15.0913965391177,15.0913965391177,"TSA"
"L - Belton/Killeen",2020-10-21,48.2142857142857,675,1536.85714285714,21516,12.6878130217029,12.6878130217028,4.8793565683646,4.8793565683646,"TSA"
"L - Belton/Killeen",2020-10-28,49.2857142857143,690,1652.07142857143,23129,15.1919866444074,15.1919866444074,12.7418961735316,12.7418961735316,"TSA"
"L - Belton/Killeen",2020-11-04,57.2857142857143,802,1514.5,21203,33.889816360601,33.889816360601,3.35364367535949,3.35364367535949,"TSA"
"L - Belton/Killeen",2020-11-11,69.7857142857143,977,1280.28571428571,17924,63.1051752921536,63.1051752921536,-12.6297830855472,-12.6297830855472,"TSA"
"L - Belton/Killeen",2020-11-18,99.2857142857143,1390,1605.85714285714,22482,132.053422370618,132.053422370618,9.58810626370947,9.58810626370947,"TSA"
"L - Belton/Killeen",2020-11-25,132.571428571429,1856,1824,25536,209.849749582638,209.849749582638,24.4747745552035,24.4747745552035,"TSA"
"L - Belton/Killeen",2020-12-02,128.714285714286,1802,1709,23926,200.834724540902,200.834724540902,16.6268583962954,16.6268583962954,"TSA"
"L - Belton/Killeen",2020-12-09,142.214285714286,1991,1860,26040,232.387312186978,232.387312186978,26.9315135266878,26.9315135266878,"TSA"
"L - Belton/Killeen",2020-12-14,167.642857142857,2347,0,0,291.819699499165,291.819699499165,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-15,185,2590,0,0,332.387312186978,332.387312186978,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-16,170.571428571429,2388,2120.42857142857,29686,298.664440734558,298.664440734558,44.7038752132586,44.7038752132586,"TSA"
"L - Belton/Killeen",2020-12-17,177.142857142857,2480,0,0,314.023372287145,314.023372287145,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-18,178.571428571429,2500,0,0,317.362270450751,317.362270450751,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-19,189.642857142857,2655,0,0,343.238731218698,343.238731218698,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-20,189.357142857143,2651,0,0,342.570951585977,342.570951585977,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-23,193.857142857143,2714,2060.57142857143,28848,353.088480801336,353.088480801336,40.6190592249573,40.6190592249573,"TSA"
"L - Belton/Killeen",2020-12-24,200.714285714286,2810,0,0,369.115191986644,369.115191986644,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-25,186.142857142857,2606,0,0,335.058430717863,335.058430717863,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-26,173.214285714286,2425,0,0,304.841402337229,304.841402337229,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-27,174.928571428571,2449,0,0,308.848080133556,308.848080133556,NA,NA,"TSA"
"L - Belton/Killeen",2020-12-30,219.928571428571,3079,1880.57142857143,26328,414.023372287145,414.023372287145,28.3353643675359,28.3353643675359,"TSA"
"L - Belton/Killeen",2020-12-31,235.285714285714,3294,0,0,449.91652754591,449.91652754591,NA,NA,"TSA"
"M - Waco",2020-09-30,79.8571428571429,1118,1166.07142857143,16325,0,0,0,0,"TSA"
"M - Waco",2020-10-07,84.5,1183,1075.57142857143,15058,5.81395348837208,5.8139534883721,-7.76110260336905,-7.76110260336906,"TSA"
"M - Waco",2020-10-14,82.1428571428571,1150,1160.21428571429,16243,2.86225402504472,2.86225402504472,-0.502297090352199,-0.502297090352222,"TSA"
"M - Waco",2020-10-21,75.8571428571429,1062,1105.85714285714,15482,-5.00894454382826,-5.00894454382826,-5.16385911179171,-5.16385911179174,"TSA"
"M - Waco",2020-10-28,75.7142857142857,1060,1235.71428571429,17300,-5.18783542039357,-5.18783542039356,5.97243491577335,5.97243491577335,"TSA"
"M - Waco",2020-11-04,83.2142857142857,1165,1478.5,20699,4.20393559928443,4.20393559928445,26.7932618683002,26.7932618683002,"TSA"
"M - Waco",2020-11-11,115.571428571429,1618,1260.85714285714,17652,44.7227191413238,44.7227191413238,8.12863705972435,8.12863705972435,"TSA"
"M - Waco",2020-11-18,163.714285714286,2292,1509.57142857143,21134,105.008944543828,105.008944543828,29.457886676876,29.457886676876,"TSA"
"M - Waco",2020-11-25,197.214285714286,2761,1538.92857142857,21545,146.95885509839,146.95885509839,31.9754977029097,31.9754977029096,"TSA"
"M - Waco",2020-12-02,162.428571428571,2274,960.785714285714,13451,103.398926654741,103.398926654741,-17.6049004594181,-17.6049004594181,"TSA"
"M - Waco",2020-12-09,130.428571428571,1826,1270.57142857143,17788,63.3273703041145,63.3273703041145,8.96171516079633,8.96171516079633,"TSA"
"M - Waco",2020-12-14,193.785714285714,2713,0,0,142.665474060823,142.665474060823,NA,NA,"TSA"
"M - Waco",2020-12-15,185.357142857143,2595,0,0,132.11091234347,132.11091234347,NA,NA,"TSA"
"M - Waco",2020-12-16,188.857142857143,2644,1643.57142857143,23010,136.49373881932,136.49373881932,40.9494640122512,40.9494640122511,"TSA"
"M - Waco",2020-12-17,196.928571428571,2757,0,0,146.601073345259,146.601073345259,NA,NA,"TSA"
"M - Waco",2020-12-18,195.428571428571,2736,0,0,144.722719141324,144.722719141324,NA,NA,"TSA"
"M - Waco",2020-12-19,197.071428571429,2759,0,0,146.779964221825,146.779964221825,NA,NA,"TSA"
"M - Waco",2020-12-20,197.571428571429,2766,0,0,147.406082289803,147.406082289803,NA,NA,"TSA"
"M - Waco",2020-12-23,206,2884,1550.35714285714,21705,157.960644007156,157.960644007156,32.9555895865237,32.9555895865237,"TSA"
"M - Waco",2020-12-24,185.714285714286,2600,0,0,132.558139534884,132.558139534884,NA,NA,"TSA"
"M - Waco",2020-12-25,169.5,2373,0,0,112.254025044723,112.254025044723,NA,NA,"TSA"
"M - Waco",2020-12-26,148.357142857143,2077,0,0,85.778175313059,85.778175313059,NA,NA,"TSA"
"M - Waco",2020-12-27,138.142857142857,1934,0,0,72.9874776386404,72.9874776386404,NA,NA,"TSA"
"M - Waco",2020-12-30,167.928571428571,2351,1272.78571428571,17819,110.286225402504,110.286225402504,9.15160796324657,9.15160796324654,"TSA"
"M - Waco",2020-12-31,168.428571428571,2358,0,0,110.912343470483,110.912343470483,NA,NA,"TSA"
"N - Bryan/College Station",2020-09-30,57.2857142857143,802,968.571428571429,13560,0,0,0,0,"TSA"
"N - Bryan/College Station",2020-10-07,55.2142857142857,773,1093.21428571429,15305,-3.61596009975064,-3.61596009975063,12.8687315634218,12.8687315634218,"TSA"
"N - Bryan/College Station",2020-10-14,62.0714285714286,869,1219.92857142857,17079,8.35411471321697,8.35411471321697,25.9513274336283,25.9513274336283,"TSA"
"N - Bryan/College Station",2020-10-21,62.7857142857143,879,1219.28571428571,17070,9.6009975062344,9.60099750623442,25.8849557522124,25.8849557522124,"TSA"
"N - Bryan/College Station",2020-10-28,56.1428571428571,786,1071.14285714286,14996,-1.99501246882794,-1.99501246882793,10.5899705014749,10.5899705014749,"TSA"
"N - Bryan/College Station",2020-11-04,59.4285714285714,832,1079.57142857143,15114,3.74064837905237,3.74064837905237,11.4601769911504,11.4601769911505,"TSA"
"N - Bryan/College Station",2020-11-11,66.7142857142857,934,1087.85714285714,15230,16.4588528678304,16.4588528678304,12.3156342182891,12.3156342182891,"TSA"
"N - Bryan/College Station",2020-11-18,92.6428571428571,1297,1455.35714285714,20375,61.7206982543641,61.7206982543641,50.2581120943953,50.2581120943953,"TSA"
"N - Bryan/College Station",2020-11-25,111.642857142857,1563,1931.57142857143,27042,94.8877805486284,94.8877805486284,99.4247787610619,99.4247787610619,"TSA"
"N - Bryan/College Station",2020-12-02,90.1428571428571,1262,1789.85714285714,25058,57.356608478803,57.356608478803,84.7935103244838,84.7935103244838,"TSA"
"N - Bryan/College Station",2020-12-09,90.9285714285714,1273,1845.5,25837,58.7281795511222,58.7281795511222,90.5383480825959,90.5383480825959,"TSA"
"N - Bryan/College Station",2020-12-14,106.714285714286,1494,0,0,86.284289276808,86.284289276808,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-15,113.714285714286,1592,0,0,98.503740648379,98.5037406483791,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-16,112.428571428571,1574,1938.57142857143,27140,96.2593516209476,96.2593516209476,100.147492625369,100.147492625369,"TSA"
"N - Bryan/College Station",2020-12-17,114.285714285714,1600,0,0,99.501246882793,99.501246882793,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-18,116.928571428571,1637,0,0,104.114713216958,104.114713216958,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-19,125.928571428571,1763,0,0,119.825436408978,119.825436408978,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-20,124.428571428571,1742,0,0,117.206982543641,117.206982543641,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-23,127.142857142857,1780,2006.71428571429,28094,121.945137157107,121.945137157107,107.182890855457,107.182890855457,"TSA"
"N - Bryan/College Station",2020-12-24,133.214285714286,1865,0,0,132.543640897756,132.543640897756,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-25,122,1708,0,0,112.967581047382,112.967581047382,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-26,110.571428571429,1548,0,0,93.0174563591022,93.0174563591022,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-27,110.285714285714,1544,0,0,92.5187032418952,92.5187032418953,NA,NA,"TSA"
"N - Bryan/College Station",2020-12-30,115.285714285714,1614,1908.42857142857,26718,101.246882793017,101.246882793017,97.0353982300885,97.0353982300885,"TSA"
"N - Bryan/College Station",2020-12-31,113.571428571429,1590,0,0,98.2543640897755,98.2543640897756,NA,NA,"TSA"
"O - Austin",2020-09-30,180.714285714286,2530,3037.78571428571,42529,0,0,0,0,"TSA"
"O - Austin",2020-10-07,162.357142857143,2273,3091.28571428571,43278,-10.1581027667984,-10.1581027667984,1.76115121446543,1.76115121446543,"TSA"
"O - Austin",2020-10-14,139.071428571429,1947,4161.35714285714,58259,-23.0434782608696,-23.0434782608696,36.9865268405089,36.9865268405088,"TSA"
"O - Austin",2020-10-21,140.714285714286,1970,4608.21428571429,64515,-22.1343873517786,-22.1343873517787,51.6964894542547,51.6964894542547,"TSA"
"O - Austin",2020-10-28,180.5,2527,4985.5,69797,-0.118577075098814,-0.118577075098814,64.1162500881751,64.1162500881751,"TSA"
"O - Austin",2020-11-04,200.857142857143,2812,5067.07142857143,70939,11.1462450592885,11.1462450592885,66.8014766394695,66.8014766394695,"TSA"
"O - Austin",2020-11-11,230.857142857143,3232,5143.71428571429,72012,27.7470355731225,27.7470355731225,69.3244609560535,69.3244609560535,"TSA"
"O - Austin",2020-11-18,312.142857142857,4370,6462.21428571429,90471,72.7272727272727,72.7272727272727,112.727785746197,112.727785746197,"TSA"
"O - Austin",2020-11-25,460.5,6447,9098.21428571429,127375,154.822134387352,154.822134387352,199.501516612194,199.501516612194,"TSA"
"O - Austin",2020-12-02,533.285714285714,7466,9076.85714285714,127076,195.098814229249,195.098814229249,198.798466928449,198.798466928449,"TSA"
"O - Austin",2020-12-09,562.142857142857,7870,8245.57142857143,115438,211.067193675889,211.067193675889,171.433610007289,171.433610007289,"TSA"
"O - Austin",2020-12-14,677.428571428571,9484,0,0,274.861660079051,274.861660079051,NA,NA,"TSA"
"O - Austin",2020-12-15,638.714285714286,8942,0,0,253.438735177866,253.438735177866,NA,NA,"TSA"
"O - Austin",2020-12-16,667.142857142857,9340,9146.92857142857,128057,269.169960474308,269.169960474308,201.105128265419,201.105128265419,"TSA"
"O - Austin",2020-12-17,697.642857142857,9767,0,0,286.04743083004,286.04743083004,NA,NA,"TSA"
"O - Austin",2020-12-18,726.714285714286,10174,0,0,302.134387351779,302.134387351779,NA,NA,"TSA"
"O - Austin",2020-12-19,747.285714285714,10462,0,0,313.517786561265,313.517786561265,NA,NA,"TSA"
"O - Austin",2020-12-20,740.571428571429,10368,0,0,309.802371541502,309.802371541502,NA,NA,"TSA"
"O - Austin",2020-12-23,841.714285714286,11784,9405.5,131677,365.770750988142,365.770750988142,209.616967245879,209.616967245879,"TSA"
"O - Austin",2020-12-24,830.785714285714,11631,0,0,359.723320158103,359.723320158103,NA,NA,"TSA"
"O - Austin",2020-12-25,776.214285714286,10867,0,0,329.525691699605,329.525691699605,NA,NA,"TSA"
"O - Austin",2020-12-26,724.357142857143,10141,0,0,300.830039525692,300.830039525692,NA,NA,"TSA"
"O - Austin",2020-12-27,788.857142857143,11044,0,0,336.521739130435,336.521739130435,NA,NA,"TSA"
"O - Austin",2020-12-30,918.642857142857,12861,8707.92857142857,121911,408.339920948617,408.339920948617,186.653812692516,186.653812692516,"TSA"
"O - Austin",2020-12-31,917.785714285714,12849,0,0,407.865612648221,407.865612648221,NA,NA,"TSA"
"P - San Antonio",2020-09-30,196.571428571429,2752,3834.85714285714,53688,0,0,0,0,"TSA"
"P - San Antonio",2020-10-07,173.642857142857,2431,3500.35714285714,49005,-11.6642441860465,-11.6642441860465,-8.72261957979437,-8.72261957979437,"TSA"
"P - San Antonio",2020-10-14,141.5,1981,4112.78571428571,57579,-28.015988372093,-28.015988372093,7.24742959320519,7.24742959320519,"TSA"
