"Level","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"R - East Texas Gulf Coast",2020-05-31,40,30.2857142857143,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-01,26,32,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-02,54,38.1428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-03,44,41,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-04,47,42.2857142857143,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-05,66,44.4285714285714,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-06,42,45.5714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-07,76,50.7142857142857,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-08,25,50.5714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-09,0,42.8571428571429,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-10,584,120,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-11,63,122.285714285714,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-12,108,128.285714285714,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-13,71,132.428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-14,113,137.714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-15,47,140.857142857143,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-16,744,247.142857142857,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-17,187,190.428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-18,180,207.142857142857,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-19,150,213.142857142857,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-20,233,236.285714285714,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-21,221,251.714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-22,124,262.714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-23,273,195.428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-24,175,193.714285714286,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-25,360,219.428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-26,298,240.571428571429,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-27,502,279,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-28,304,290.857142857143,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-29,177,298.428571428571,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-06-30,412,318.285714285714,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-07-01,506,365.571428571429,NA,NA,0,2,2
"R - East Texas Gulf Coast",2020-07-02,NA,367.033746841685,349.368107996199,384.699385687171,0,2,2
"R - East Texas Gulf Coast",2020-07-03,NA,379.694857622803,357.260327596832,402.129387648774,0,2,2
"R - East Texas Gulf Coast",2020-07-04,NA,392.355968403921,365.413618328542,419.298318479301,0,2,2
"R - East Texas Gulf Coast",2020-07-05,NA,405.01707918504,373.677019840237,436.357138529842,0,2,2
"R - East Texas Gulf Coast",2020-07-06,NA,417.678189966158,381.976457969477,453.379921962838,0,2,2
"R - East Texas Gulf Coast",2020-07-07,NA,430.339300747276,390.270465916603,470.40813557795,0,2,2
"R - East Texas Gulf Coast",2020-07-08,NA,443.000411528394,398.533894408959,487.466928647829,0,2,2
"R - East Texas Gulf Coast",2020-07-09,NA,455.661522309513,406.750677077389,504.572367541636,0,2,2
"R - East Texas Gulf Coast",2020-07-10,NA,468.322633090631,414.910193639945,521.735072541317,0,2,2
"R - East Texas Gulf Coast",2020-07-11,NA,480.983743871749,423.005272706904,538.962215036594,0,2,2
"S - Golden Crescent",2020-03-04,0,0,NA,NA,1,3,2
"S - Golden Crescent",2020-03-05,0,0,NA,NA,1,3,2
"S - Golden Crescent",2020-03-06,0,0,NA,NA,1,3,2
"S - Golden Crescent",2020-03-07,NA,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-08,NA,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-09,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-10,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-11,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-12,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-13,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-14,NA,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-15,1,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-16,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-17,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-18,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-19,1,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-20,0,NA,NA,NA,1,3,2
"S - Golden Crescent",2020-03-21,0,0.285714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-03-22,0,0.142857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-03-23,0,0.142857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-03-24,0,0.142857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-03-25,0,0.142857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-03-26,7,1,NA,NA,1,3,2
"S - Golden Crescent",2020-03-27,1,1.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-03-28,1,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-03-29,0,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-03-30,3,1.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-03-31,3,2.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-01,12,3.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-02,7,3.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-03,10,5.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-04,6,5.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-05,4,6.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-04-06,6,6.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-07,16,8.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-04-08,10,8.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-04-09,10,8.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-10,9,8.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-04-11,4,8.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-04-12,2,8.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-13,4,7.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-14,11,7.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-15,3,6.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-16,0,4.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-04-17,2,3.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-04-18,3,3.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-04-19,4,3.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-04-20,0,3.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-04-21,6,2.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-04-22,2,2.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-04-23,11,4,NA,NA,1,3,2
"S - Golden Crescent",2020-04-24,0,3.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-04-25,13,5.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-26,4,5.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-27,7,6.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-04-28,7,6.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-04-29,0,6,NA,NA,1,3,2
"S - Golden Crescent",2020-04-30,6,5.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-01,7,6.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-02,5,5.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-03,5,5.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-04,1,4.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-05-05,5,4.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-06,3,4.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-07,0,3.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-05-08,2,3,NA,NA,1,3,2
"S - Golden Crescent",2020-05-09,2,2.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-10,2,2.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-11,0,2,NA,NA,1,3,2
"S - Golden Crescent",2020-05-12,3,1.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-05-13,1,1.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-05-14,4,2,NA,NA,1,3,2
"S - Golden Crescent",2020-05-15,0,1.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-05-16,1,1.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-17,0,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-18,2,1.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-19,1,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-20,1,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-05-21,1,0.857142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-22,0,0.857142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-23,1,0.857142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-05-24,1,1,NA,NA,1,3,2
"S - Golden Crescent",2020-05-25,0,0.714285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-26,0,0.571428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-05-27,2,0.714285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-28,3,1,NA,NA,1,3,2
"S - Golden Crescent",2020-05-29,1,1.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-30,1,1.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-05-31,0,1,NA,NA,1,3,2
"S - Golden Crescent",2020-06-01,0,1,NA,NA,1,3,2
"S - Golden Crescent",2020-06-02,2,1.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-06-03,3,1.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-06-04,8,2.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-06-05,5,2.71428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-06-06,2,2.85714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-06-07,1,3,NA,NA,1,3,2
"S - Golden Crescent",2020-06-08,0,3,NA,NA,1,3,2
"S - Golden Crescent",2020-06-09,11,4.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-06-10,9,5.14285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-06-11,10,5.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-06-12,2,5,NA,NA,1,3,2
"S - Golden Crescent",2020-06-13,16,7,NA,NA,1,3,2
"S - Golden Crescent",2020-06-14,3,7.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-06-15,0,7.28571428571429,NA,NA,1,3,2
"S - Golden Crescent",2020-06-16,6,6.57142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-06-17,5,6,NA,NA,1,3,2
"S - Golden Crescent",2020-06-18,20,7.42857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-06-19,48,14,NA,NA,1,3,2
"S - Golden Crescent",2020-06-20,31,16.1428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-06-21,17,18.1428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-06-22,0,18.1428571428571,NA,NA,1,3,2
"S - Golden Crescent",2020-06-23,77,28.2857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-06-24,52,35,NA,NA,1,3,2
"S - Golden Crescent",2020-06-25,57,40.2857142857143,NA,NA,1,3,2
"S - Golden Crescent",2020-06-26,16,35.7142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-06-27,129,49.7142857142857,NA,NA,1,3,2
"S - Golden Crescent",2020-06-28,2,47.5714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-06-29,0,47.5714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-06-30,13,38.4285714285714,NA,NA,1,3,2
"S - Golden Crescent",2020-07-01,256,67.5714285714286,NA,NA,1,3,2
"S - Golden Crescent",2020-07-02,NA,55.4105309082554,52.2768967312115,58.5441650852993,1,3,2
"S - Golden Crescent",2020-07-03,NA,68.4292079792875,64.9370671282799,71.921348830295,1,3,2
"S - Golden Crescent",2020-07-04,NA,62.8743172913951,58.4821325129919,67.2665020697982,1,3,2
"S - Golden Crescent",2020-07-05,NA,75.6017720172579,70.6644610348608,80.5390829996551,1,3,2
"S - Golden Crescent",2020-07-06,NA,70.3335374837292,64.3648686875084,76.3022062799501,1,3,2
"S - Golden Crescent",2020-07-07,NA,82.7788306509149,76.1126253407592,89.4450359610706,1,3,2
"S - Golden Crescent",2020-07-08,NA,77.7883335529277,69.9913488050452,85.5853183008103,1,3,2
"S - Golden Crescent",2020-07-09,NA,89.9602440401239,81.3376324608812,98.5828556193666,1,3,2
"S - Golden Crescent",2020-07-10,NA,85.2388431465159,75.4018097078944,95.0758765851375,1,3,2
"S - Golden Crescent",2020-07-11,NA,97.1458766955898,86.3717856384771,107.919967752703,1,3,2
"T - Seven Flags",2020-03-04,0,0,NA,NA,0,1,2
"T - Seven Flags",2020-03-05,0,0,NA,NA,0,1,2
"T - Seven Flags",2020-03-06,0,0,NA,NA,0,1,2
"T - Seven Flags",2020-03-07,NA,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-08,NA,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-09,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-10,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-11,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-12,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-13,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-14,NA,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-15,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-16,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-17,1,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-18,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-19,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-20,0,NA,NA,NA,0,1,2
"T - Seven Flags",2020-03-21,2,0.428571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-03-22,1,0.571428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-03-23,0,0.571428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-03-24,1,0.571428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-03-25,3,1,NA,NA,0,1,2
"T - Seven Flags",2020-03-26,2,1.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-03-27,3,1.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-03-28,6,2.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-03-29,6,3,NA,NA,0,1,2
"T - Seven Flags",2020-03-30,7,4,NA,NA,0,1,2
"T - Seven Flags",2020-03-31,5,4.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-01,8,5.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-04-02,12,6.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-04-03,8,7.42857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-04-04,18,9.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-05,15,10.4285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-06,8,10.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-04-07,17,12.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-04-08,13,13,NA,NA,0,1,2
"T - Seven Flags",2020-04-09,22,14.4285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-10,11,14.8571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-04-11,5,13,NA,NA,0,1,2
"T - Seven Flags",2020-04-12,20,13.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-13,5,13.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-04-14,10,12.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-04-15,18,13,NA,NA,0,1,2
"T - Seven Flags",2020-04-16,16,12.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-04-17,8,11.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-18,8,12.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-04-19,14,11.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-04-20,13,12.4285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-21,1,11.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-04-22,15,10.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-23,8,9.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-24,19,11.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-04-25,17,12.4285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-26,2,10.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-27,5,9.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-04-28,3,9.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-04-29,3,8.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-04-30,9,8.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-01,5,6.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-02,5,4.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-05-03,17,6.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-05-04,6,6.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-05-05,5,7.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-05-06,4,7.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-07,10,7.42857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-05-08,4,7.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-09,10,8,NA,NA,0,1,2
"T - Seven Flags",2020-05-10,10,7,NA,NA,0,1,2
"T - Seven Flags",2020-05-11,1,6.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-12,2,5.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-05-13,7,6.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-14,1,5,NA,NA,0,1,2
"T - Seven Flags",2020-05-15,6,5.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-16,19,6.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-05-17,8,6.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-18,0,6.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-05-19,2,6.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-05-20,14,7.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-05-21,6,7.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-05-22,2,7.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-05-23,2,4.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-05-24,9,5,NA,NA,0,1,2
"T - Seven Flags",2020-05-25,5,5.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-05-26,0,5.42857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-05-27,5,4.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-05-28,3,3.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-05-29,11,5,NA,NA,0,1,2
"T - Seven Flags",2020-05-30,6,5.57142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-05-31,6,5.14285714285714,NA,NA,0,1,2
"T - Seven Flags",2020-06-01,2,4.71428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-06-02,4,5.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-03,2,4.85714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-04,13,6.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-05,9,6,NA,NA,0,1,2
"T - Seven Flags",2020-06-06,20,8,NA,NA,0,1,2
"T - Seven Flags",2020-06-07,1,7.28571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-08,0,7,NA,NA,0,1,2
"T - Seven Flags",2020-06-09,14,8.42857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-06-10,26,11.8571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-11,18,12.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-12,11,12.8571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-13,14,12,NA,NA,0,1,2
"T - Seven Flags",2020-06-14,1,12,NA,NA,0,1,2
"T - Seven Flags",2020-06-15,0,12,NA,NA,0,1,2
"T - Seven Flags",2020-06-16,51,17.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-06-17,39,19.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-06-18,56,24.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-19,51,30.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-06-20,23,31.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-21,2,31.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-06-22,55,39.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-23,26,36,NA,NA,0,1,2
"T - Seven Flags",2020-06-24,55,38.2857142857143,NA,NA,0,1,2
"T - Seven Flags",2020-06-25,44,36.5714285714286,NA,NA,0,1,2
"T - Seven Flags",2020-06-26,59,37.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-06-27,114,50.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-06-28,51,57.7142857142857,NA,NA,0,1,2
"T - Seven Flags",2020-06-29,196,77.8571428571429,NA,NA,0,1,2
"T - Seven Flags",2020-06-30,49,81.1428571428571,NA,NA,0,1,2
"T - Seven Flags",2020-07-01,40,79,NA,NA,0,1,2
"T - Seven Flags",2020-07-02,NA,83.3700139180274,80.5971997189501,86.1428281171048,0,1,2
"T - Seven Flags",2020-07-03,NA,87.7400278360549,83.5480072464289,91.9320484256808,0,1,2
"T - Seven Flags",2020-07-04,NA,92.1100417540823,86.6392899611,97.5807935470646,0,1,2
"T - Seven Flags",2020-07-05,NA,96.4800556721098,89.7694465113102,103.190664832909,0,1,2
"T - Seven Flags",2020-07-06,NA,100.850069590137,92.902868946747,108.797270233527,0,1,2
"T - Seven Flags",2020-07-07,NA,105.220083508165,96.0232468504332,114.416920165896,0,1,2
"T - Seven Flags",2020-07-08,NA,109.590097426192,99.1220887476625,120.058106104722,0,1,2
"T - Seven Flags",2020-07-09,NA,113.96011134422,102.194665637519,125.72555705092,0,1,2
"T - Seven Flags",2020-07-10,NA,118.330125262247,105.238263801158,131.421986723336,0,1,2
"T - Seven Flags",2020-07-11,NA,122.700139180274,108.251329946724,137.148948413824,0,1,2
"U - Coastal Bend",2020-03-04,0,0,NA,NA,2,2,2
"U - Coastal Bend",2020-03-05,0,0,NA,NA,2,2,2
"U - Coastal Bend",2020-03-06,0,0,NA,NA,2,2,2
"U - Coastal Bend",2020-03-07,NA,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-08,NA,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-09,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-10,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-11,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-12,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-13,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-14,NA,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-15,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-16,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-17,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-18,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-19,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-20,0,NA,NA,NA,2,2,2
"U - Coastal Bend",2020-03-21,0,0,NA,NA,2,2,2
"U - Coastal Bend",2020-03-22,1,0.142857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-03-23,0,0.142857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-03-24,0,0.142857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-03-25,9,1.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-03-26,5,2.14285714285714,NA,NA,2,2,2
"U - Coastal Bend",2020-03-27,4,2.71428571428571,NA,NA,2,2,2
"U - Coastal Bend",2020-03-28,2,3,NA,NA,2,2,2
"U - Coastal Bend",2020-03-29,2,3.14285714285714,NA,NA,2,2,2
"U - Coastal Bend",2020-03-30,1,3.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-03-31,9,4.57142857142857,NA,NA,2,2,2
"U - Coastal Bend",2020-04-01,5,4,NA,NA,2,2,2
"U - Coastal Bend",2020-04-02,8,4.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-04-03,3,4.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-04,9,5.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-05,5,5.71428571428571,NA,NA,2,2,2
"U - Coastal Bend",2020-04-06,0,5.57142857142857,NA,NA,2,2,2
"U - Coastal Bend",2020-04-07,6,5.14285714285714,NA,NA,2,2,2
"U - Coastal Bend",2020-04-08,13,6.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-09,4,5.71428571428571,NA,NA,2,2,2
"U - Coastal Bend",2020-04-10,3,5.71428571428571,NA,NA,2,2,2
"U - Coastal Bend",2020-04-11,1,4.57142857142857,NA,NA,2,2,2
"U - Coastal Bend",2020-04-12,4,4.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-04-13,0,4.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-04-14,7,4.57142857142857,NA,NA,2,2,2
"U - Coastal Bend",2020-04-15,4,3.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-16,0,2.71428571428571,NA,NA,2,2,2
"U - Coastal Bend",2020-04-17,8,3.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-04-18,2,3.57142857142857,NA,NA,2,2,2
"U - Coastal Bend",2020-04-19,2,3.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-20,0,3.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-21,0,2.28571428571429,NA,NA,2,2,2
"U - Coastal Bend",2020-04-22,5,2.42857142857143,NA,NA,2,2,2
"U - Coastal Bend",2020-04-23,3,2.85714285714286,NA,NA,2,2,2
