"County","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"Jackson",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jasper",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeff Davis",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson",2020-05-01,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-02,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-03,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-04,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-05,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-06,NA,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-07,4.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-08,6.57142857142857,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-09,6,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-10,8.14285714285714,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-11,8,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-12,7.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-13,9.14285714285714,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-14,9,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-15,11.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-16,11.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-17,9,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-18,8.28571428571429,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-19,9.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-20,8.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-21,9.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-22,6.71428571428571,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-23,6,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-24,8,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-25,8.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-26,7.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-27,6.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-28,7.57142857142857,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-29,6.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-30,7.85714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-05-31,7.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-01,7.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-02,8.42857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-03,10.7142857142857,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-04,9.57142857142857,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-05,11.4285714285714,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-06,12.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-07,11.8571428571429,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-08,11,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-09,12.1428571428571,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-10,86.1428571428571,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-11,86,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-12,88.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-13,87.7142857142857,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-14,86.8571428571429,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-15,87.8571428571429,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-16,90.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-17,19.2857142857143,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-18,21.8571428571429,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-19,19.1428571428571,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-20,22.1428571428571,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-21,22.5714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-22,21.5714285714286,NA,NA,0,0,0,0,1,1,0
"Jefferson",2020-06-23,21.5714285714286,5.82623716824572,37.3166199746114,0,0,0,0,1,1,0
"Jefferson",2020-06-24,21.5714285714286,0,43.83849179597,0,0,0,0,1,1,0
"Jefferson",2020-06-25,21.5714285714286,0,48.842900056638,0,0,0,0,1,1,0
"Jefferson",2020-06-26,21.5714285714286,0,53.0618113777943,0,0,0,0,1,1,0
"Jefferson",2020-06-27,21.5714285714286,0,56.7787468676907,0,0,0,0,1,1,0
"Jefferson",2020-06-28,21.5714285714286,0,60.1391134116829,0,0,0,0,1,1,0
"Jefferson",2020-06-29,21.5714285714286,0,63.2292893693625,0,0,0,0,1,1,0
"Jefferson",2020-06-30,21.5714285714286,0,66.1055550205115,0,0,0,0,1,1,0
"Jefferson",2020-07-01,21.5714285714286,0,68.8070027809771,0,0,0,0,1,1,0
"Jefferson",2020-07-02,21.5714285714286,0,71.3620956007889,0,0,0,0,1,1,0
"Jim Hogg",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Hogg",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jim Wells",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
