"Level_Name","Date","Rt","lower","upper"
"Culberson",2020-06-08,NA,NA,NA
"Culberson",2020-06-09,NA,NA,NA
"Culberson",2020-06-10,NA,NA,NA
"Culberson",2020-06-11,NA,NA,NA
"Culberson",2020-06-12,NA,NA,NA
"Culberson",2020-06-13,NA,NA,NA
"Culberson",2020-06-14,NA,NA,NA
"Culberson",2020-06-15,NA,NA,NA
"Culberson",2020-06-16,NA,NA,NA
"Culberson",2020-06-17,NA,NA,NA
"Culberson",2020-06-18,NA,NA,NA
"Culberson",2020-06-19,NA,NA,NA
"Dallam",2020-04-06,1.2811762847734,1,2
"Dallam",2020-04-07,0,0,0
"Dallam",2020-04-08,0,0,0
"Dallam",2020-04-09,0,0,0
"Dallam",2020-04-10,0,0,0
"Dallam",2020-04-11,0,0,0
"Dallam",2020-04-12,0,0,0
"Dallam",2020-04-13,0,0,0
"Dallam",2020-04-14,1.54187019766169,0,3
"Dallam",2020-04-15,0,0,0
"Dallam",2020-04-16,0,0,0
"Dallam",2020-04-17,1.30013886683661,0,3
"Dallam",2020-04-18,0,0,0
"Dallam",2020-04-19,0,0,0
"Dallam",2020-04-20,0,0,0
"Dallam",2020-04-21,0,0,0
"Dallam",2020-04-22,2.19708368279487,0,5
"Dallam",2020-04-23,0,0,0
"Dallam",2020-04-24,2.87832786939255,1,5
"Dallam",2020-04-25,0.732110310807076,0.25,1.25
"Dallam",2020-04-26,0,0,0
"Dallam",2020-04-27,0,0,0
"Dallam",2020-04-28,0,0,0
"Dallam",2020-04-29,0.91008286514114,0,2
"Dallam",2020-04-30,0,0,0
"Dallam",2020-05-01,0,0,0
"Dallam",2020-05-02,0.844704284718701,0,2
"Dallam",2020-05-03,0,0,0
"Dallam",2020-05-04,0.918928028893781,0,3.00006900037559
"Dallam",2020-05-05,0,0,0
"Dallam",2020-05-06,0,0,0
"Dallam",2020-05-07,0,0,0
"Dallam",2020-05-08,1.83323133779509,0,4.00068459096634
"Dallam",2020-05-09,1.14865007335003,0,2.50057104109729
"Dallam",2020-05-10,0,0,0
"Dallam",2020-05-11,1.56672347056134,0,4.00151911719979
"Dallam",2020-05-12,1.18309229620345,0,2.50119750357409
"Dallam",2020-05-13,1.28025399170345,0,3.00179468099287
"Dallam",2020-05-14,1.05206705441171,0,2.50185381339411
"Dallam",2020-05-15,0.833626136331771,0,2.00182760918114
"Dallam",2020-05-16,0,0,0
"Dallam",2020-05-17,0.789229318733888,0,2.00274045608431
"Dallam",2020-05-18,0,0,0
"Dallam",2020-05-19,0,0,0
"Dallam",2020-05-20,0,0,0
"Dallam",2020-05-21,0,0,0
"Dallam",2020-05-22,0,0,0
"Dallam",2020-05-23,0.624053104214514,0,1.2554803806701
"Dallam",2020-05-24,0,0,0
"Dallam",2020-05-25,0,0,0
"Dallam",2020-05-26,0,0,0
"Dallam",2020-05-27,0,0,0
"Dallam",2020-05-28,0.895391737520184,0,2.02271688186106
"Dallam",2020-05-29,0.746638968267676,0,3.04125127764486
"Dallam",2020-05-30,0,0,0
"Dallam",2020-05-31,0,0,0
"Dallam",2020-06-01,0,0,0
"Dallam",2020-06-02,1.31569278408672,0,3.08938297144532
"Dallam",2020-06-03,1.07722209832405,0,3.10881746093686
"Dallam",2020-06-04,0,0,0
"Dallam",2020-06-05,0,0,0
"Dallam",2020-06-06,0,0,0
"Dallam",2020-06-07,0,0,0
"Dallam",2020-06-08,0,0,0
"Dallam",2020-06-09,2.28254329564012,1.12568041631298,3.93988145709542
"Dallam",2020-06-10,1.41445851000047,0.38581940130865,2.70073580916055
"Dallam",2020-06-11,0.935855472498993,0,1.99854169522294
"Dallam",2020-06-12,0.986081068306223,0,3.76483286782501
"Dallam",2020-06-13,0,0,0
"Dallam",2020-06-14,0,0,0
"Dallam",2020-06-15,0,0,0
"Dallam",2020-06-16,3.68500557396481,0,9.46754412072037
"Dallam",2020-06-17,3.44454944094304,1.63599984230388,5.72599944806356
"Dallam",2020-06-18,1.6674886118311,0.68222659493786,2.72890637975144
"Dallas",2020-03-11,3.12019435640019,1.5,5
"Dallas",2020-03-12,3.33546495989636,0.975000000000002,7
"Dallas",2020-03-13,0,0,0
"Dallas",2020-03-14,0,0,0
"Dallas",2020-03-15,2.656215253627,1.4,4
"Dallas",2020-03-16,0,0,0
"Dallas",2020-03-17,4.24261907806243,1,9
"Dallas",2020-03-18,3.57388048501571,2.33333333333333,5
"Dallas",2020-03-19,3.86211885381517,2.4,5.4
"Dallas",2020-03-20,4.80469751306065,2,8
"Dallas",2020-03-21,5.2062039381138,3.875,6.5
"Dallas",2020-03-22,0,0,0
"Dallas",2020-03-23,9.84141188756517,7,13
"Dallas",2020-03-24,1.8485784168836,1.6530612244898,2.04081632653061
"Dallas",2020-03-25,2.07972382139552,1.71052631578947,2.52631578947368
"Dallas",2020-03-26,1.13691849180663,0.992537313432836,1.28358208955224
"Dallas",2020-03-27,1.07262067441952,0.84375,1.3125
"Dallas",2020-03-28,0,0,0
"Dallas",2020-03-29,1.28255290180029,1.04166666666667,1.51388888888889
"Dallas",2020-03-30,1.36373023489425,1.06122448979592,1.67397959183673
"Dallas",2020-03-31,1.39859390756283,1.13114754098361,1.67254098360656
"Dallas",2020-04-01,1.33821984845301,1.10975609756098,1.54908536585366
"Dallas",2020-04-02,1.21755411230007,1.02,1.4
"Dallas",2020-04-03,1.13129536420095,0.95,1.33
"Dallas",2020-04-04,1.10574884704228,0.911111111111111,1.31111111111111
"Dallas",2020-04-05,1.06578763153572,0.872074468085107,1.25531914893617
"Dallas",2020-04-06,1.0017179719279,0.835051546391753,1.19587628865979
"Dallas",2020-04-07,1.16755359256408,0.883139534883721,1.51162790697674
"Dallas",2020-04-08,1.06563727333091,0.895990566037736,1.25471698113208
"Dallas",2020-04-09,1.17051164876547,0.936507936507937,1.41269841269841
"Dallas",2020-04-10,1.09629336203463,0.916666666666667,1.26875
"Dallas",2020-04-11,1.04950963169587,0.866666666666667,1.22880952380952
"Dallas",2020-04-12,0.989507994089144,0.803738317757009,1.16822429906542
"Dallas",2020-04-13,1.02239721370968,0.835443037974684,1.24050632911392
"Dallas",2020-04-14,1.11552644793255,0.892307692307692,1.36923076923077
"Dallas",2020-04-15,1.13323953821132,0.932584269662921,1.34831460674157
"Dallas",2020-04-16,1.0800514023256,0.908256880733945,1.26605504587156
"Dallas",2020-04-17,1.15597700275681,0.9375,1.4
"Dallas",2020-04-18,1.08066107119814,0.919354838709677,1.25806451612903
"Dallas",2020-04-19,0.976966156676725,0.828358208955224,1.12686567164179
"Dallas",2020-04-20,0.962190253587089,0.798076923076923,1.13485576923077
"Dallas",2020-04-21,1.00211508542692,0.797619047619048,1.20238095238095
"Dallas",2020-04-22,1.0174535904363,0.844166666666667,1.22222222222222
"Dallas",2020-04-23,1.06081579058403,0.864197530864198,1.28395061728395
"Dallas",2020-04-24,1.10827013656076,0.9,1.3378125
"Dallas",2020-04-25,1.19798169387268,0.971478873239437,1.43697183098592
"Dallas",2020-04-26,1.29854829310523,1.05333333333333,1.54666666666667
"Dallas",2020-04-27,1.30424119522595,1.10476190476191,1.51428571428571
"Dallas",2020-04-28,1.40102471124995,1.17582417582418,1.64862637362637
"Dallas",2020-04-29,1.3635169850365,1.18518518518519,1.54074074074074
"Dallas",2020-04-30,1.45956348510708,1.24977678571429,1.66964285714286
"Dallas",2020-05-01,1.37635394152766,1.22346368715084,1.52513966480447
"Dallas",2020-05-02,1.32644479260279,1.18181818181818,1.48141711229947
"Dallas",2020-05-03,1.3368273701707,1.18232044198895,1.48618784530387
"Dallas",2020-05-04,1.25483292992286,1.12385063443557,1.38464723094258
"Dallas",2020-05-05,1.20420515664956,1.0760038045631,1.33340079310565
"Dallas",2020-05-06,1.1439701032798,1.02380110721877,1.27283380897469
"Dallas",2020-05-07,1.11123719649915,0.98792681908836,1.23196100557305
"Dallas",2020-05-08,1.07833550989443,0.960323691656262,1.20737791938526
"Dallas",2020-05-09,1.05425338528725,0.939973692557054,1.17305904944006
"Dallas",2020-05-10,1.03187912425897,0.916272221338606,1.1563435457068
"Dallas",2020-05-11,1.00938281744489,0.900740359050948,1.12791823721866
"Dallas",2020-05-12,0.98178991840791,0.866027277917352,1.09153049948464
"Dallas",2020-05-13,0.975803471430852,0.860578072562892,1.08963450990843
"Dallas",2020-05-14,0.955032959626568,0.848262286771772,1.07487052723599
"Dallas",2020-05-15,0.936768092107476,0.817767874388891,1.05638998461096
"Dallas",2020-05-16,0.963826831842393,0.840010939435491,1.08664388631871
"Dallas",2020-05-17,0.966315365642146,0.837477740952544,1.09027693053188
"Dallas",2020-05-18,0.981310718478462,0.854962136067616,1.10916648028203
"Dallas",2020-05-19,0.963618355499906,0.845463881784772,1.08266347084106
"Dallas",2020-05-20,0.922196021854245,0.801972943497327,1.04267621167757
"Dallas",2020-05-21,0,0,0
"Dallas",2020-05-22,0.943890204560748,0.86219024344875,1.03626019796206
"Dallas",2020-05-23,0.943380581588318,0.812369658080654,1.06838918668789
"Dallas",2020-05-24,0.982868091912749,0.841650232097478,1.11635551618485
"Dallas",2020-05-25,1.01159608761902,0.876373541290551,1.15907468364234
"Dallas",2020-05-26,1.05649348381519,0.925253509482501,1.20813356333702
"Dallas",2020-05-27,1.07599116044767,0.945636307314364,1.2165770470505
"Dallas",2020-05-28,1.09068460875648,0.960020449005125,1.22197255280452
"Dallas",2020-05-29,1.10395500409003,0.968457863537156,1.2446044832606
"Dallas",2020-05-30,1.13113123269942,0.991240820882367,1.26573827897287
"Dallas",2020-05-31,1.13735184340557,1.0062208295168,1.28572661549369
"Dallas",2020-06-01,1.14016639318908,1.01552665534599,1.26716157879455
"Dallas",2020-06-02,1.1573759803612,1.02527768204399,1.29627618831112
"Dallas",2020-06-03,1.13897882975698,1.00804716632194,1.2621758569517
"Dallas",2020-06-04,1.16616573897115,1.0397697221678,1.30640255038627
"Dallas",2020-06-05,1.13654865767075,1.02073003948689,1.26123360255468
"Dallas",2020-06-06,1.09885083197519,0.987643686524612,1.20950567407724
"Dallas",2020-06-07,1.07782418108941,0.969323998617579,1.19399307098758
"Dallas",2020-06-08,1.09596821417084,0.967078244338742,1.23082685643113
"Dallas",2020-06-09,1.13839786304952,1.01045328708409,1.26749842151776
"Dallas",2020-06-10,1.12948556403314,1.01374695041837,1.25456040224189
"Dallas",2020-06-11,1.1312755734094,1.01116217069804,1.25908126799045
"Dallas",2020-06-12,1.12860278170375,1.00556433435497,1.254944289275
"Dallas",2020-06-13,1.11369302121574,0.994882546347028,1.23852725157487
"Dallas",2020-06-14,1.07444467867253,0.961657660921151,1.19580039575413
"Dallas",2020-06-15,1.11021135044676,0.954893291069688,1.24309502319282
"Dallas",2020-06-16,1.16568145109406,1.01814900708075,1.31614383842145
"Dallas",2020-06-17,1.29849803017373,1.12274498981639,1.48362730797165
"Dallas",2020-06-18,1.19331910323934,1.02086207184406,1.37766823287694
"Dawson",2020-03-10,NA,NA,NA
"Dawson",2020-03-11,NA,NA,NA
"Dawson",2020-03-12,NA,NA,NA
"Dawson",2020-03-13,NA,NA,NA
"Dawson",2020-03-14,NA,NA,NA
"Dawson",2020-03-15,NA,NA,NA
"Dawson",2020-03-16,NA,NA,NA
"Dawson",2020-03-17,NA,NA,NA
"Dawson",2020-03-18,NA,NA,NA
"Dawson",2020-03-19,NA,NA,NA
"Dawson",2020-03-20,NA,NA,NA
"Dawson",2020-03-21,NA,NA,NA
"Dawson",2020-03-22,NA,NA,NA
"Dawson",2020-03-23,NA,NA,NA
"Dawson",2020-03-24,NA,NA,NA
"Dawson",2020-03-25,NA,NA,NA
"Dawson",2020-03-26,NA,NA,NA
"Dawson",2020-03-27,NA,NA,NA
"Dawson",2020-03-28,NA,NA,NA
"Dawson",2020-03-29,NA,NA,NA
"Dawson",2020-03-30,NA,NA,NA
"Dawson",2020-03-31,NA,NA,NA
"Dawson",2020-04-01,NA,NA,NA
"Dawson",2020-04-02,NA,NA,NA
"Dawson",2020-04-03,NA,NA,NA
"Dawson",2020-04-04,NA,NA,NA
"Dawson",2020-04-05,NA,NA,NA
"Dawson",2020-04-06,NA,NA,NA
"Dawson",2020-04-07,NA,NA,NA
"Dawson",2020-04-08,NA,NA,NA
"Dawson",2020-04-09,NA,NA,NA
"Dawson",2020-04-10,NA,NA,NA
"Dawson",2020-04-11,NA,NA,NA
"Dawson",2020-04-12,NA,NA,NA
"Dawson",2020-04-13,NA,NA,NA
"Dawson",2020-04-14,NA,NA,NA
"Dawson",2020-04-15,NA,NA,NA
"Dawson",2020-04-16,NA,NA,NA
"Dawson",2020-04-17,NA,NA,NA
"Dawson",2020-04-18,NA,NA,NA
"Dawson",2020-04-19,NA,NA,NA
"Dawson",2020-04-20,NA,NA,NA
"Dawson",2020-04-21,NA,NA,NA
"Dawson",2020-04-22,NA,NA,NA
"Dawson",2020-04-23,NA,NA,NA
"Dawson",2020-04-24,NA,NA,NA
"Dawson",2020-04-25,NA,NA,NA
"Dawson",2020-04-26,NA,NA,NA
"Dawson",2020-04-27,NA,NA,NA
"Dawson",2020-04-28,NA,NA,NA
"Dawson",2020-04-29,NA,NA,NA
"Dawson",2020-04-30,NA,NA,NA
"Dawson",2020-05-01,NA,NA,NA
"Dawson",2020-05-02,NA,NA,NA
"Dawson",2020-05-03,NA,NA,NA
"Dawson",2020-05-04,NA,NA,NA
"Dawson",2020-05-05,NA,NA,NA
"Dawson",2020-05-06,NA,NA,NA
"Dawson",2020-05-07,NA,NA,NA
"Dawson",2020-05-08,NA,NA,NA
"Dawson",2020-05-09,NA,NA,NA
"Dawson",2020-05-10,NA,NA,NA
"Dawson",2020-05-11,NA,NA,NA
"Dawson",2020-05-12,NA,NA,NA
"Dawson",2020-05-13,NA,NA,NA
"Dawson",2020-05-14,NA,NA,NA
"Dawson",2020-05-15,NA,NA,NA
"Dawson",2020-05-16,NA,NA,NA
"Dawson",2020-05-17,NA,NA,NA
"Dawson",2020-05-18,NA,NA,NA
"Dawson",2020-05-19,NA,NA,NA
"Dawson",2020-05-20,NA,NA,NA
"Dawson",2020-05-21,NA,NA,NA
"Dawson",2020-05-22,NA,NA,NA
"Dawson",2020-05-23,NA,NA,NA
"Dawson",2020-05-24,NA,NA,NA
"Dawson",2020-05-25,NA,NA,NA
"Dawson",2020-05-26,NA,NA,NA
"Dawson",2020-05-27,NA,NA,NA
"Dawson",2020-05-28,NA,NA,NA
"Dawson",2020-05-29,NA,NA,NA
"Dawson",2020-05-30,NA,NA,NA
"Dawson",2020-05-31,NA,NA,NA
"Dawson",2020-06-01,NA,NA,NA
"Dawson",2020-06-02,NA,NA,NA
"Dawson",2020-06-03,NA,NA,NA
"Dawson",2020-06-04,NA,NA,NA
"Dawson",2020-06-05,NA,NA,NA
"Dawson",2020-06-06,NA,NA,NA
"Dawson",2020-06-07,NA,NA,NA
"Dawson",2020-06-08,NA,NA,NA
"Dawson",2020-06-09,NA,NA,NA
"Dawson",2020-06-10,NA,NA,NA
"Dawson",2020-06-11,NA,NA,NA
"Dawson",2020-06-12,NA,NA,NA
"Dawson",2020-06-13,NA,NA,NA
"Dawson",2020-06-14,NA,NA,NA
"Dawson",2020-06-15,NA,NA,NA
"Dawson",2020-06-16,NA,NA,NA
"Dawson",2020-06-17,NA,NA,NA
"Dawson",2020-06-18,NA,NA,NA
"Dawson",2020-06-19,NA,NA,NA
"Deaf Smith",2020-03-21,1.49445302604188,1,3
"Deaf Smith",2020-03-22,0,0,0
"Deaf Smith",2020-03-23,0,0,0
"Deaf Smith",2020-03-24,0.903114224347386,0,2
"Deaf Smith",2020-03-25,0,0,0
"Deaf Smith",2020-03-26,0,0,0
"Deaf Smith",2020-03-27,0,0,0
"Deaf Smith",2020-03-28,0,0,0
"Deaf Smith",2020-03-29,0,0,0
"Deaf Smith",2020-03-30,0,0,0
"Deaf Smith",2020-03-31,0,0,0
"Deaf Smith",2020-04-01,0,0,0
"Deaf Smith",2020-04-02,0,0,0
"Deaf Smith",2020-04-03,2.67265833907725,1,5
"Deaf Smith",2020-04-04,1.16401429392286,0,2.5
"Deaf Smith",2020-04-05,0,0,0
"Deaf Smith",2020-04-06,0.705567015199088,0,2
"Deaf Smith",2020-04-07,0,0,0
"Deaf Smith",2020-04-08,0,0,0
"Deaf Smith",2020-04-09,0,0,0
"Deaf Smith",2020-04-10,0,0,0
"Deaf Smith",2020-04-11,0,0,0
"Deaf Smith",2020-04-12,0,0,0
"Deaf Smith",2020-04-13,2.55828964615612,0,5
"Deaf Smith",2020-04-14,0.850204647512404,0,2
"Deaf Smith",2020-04-15,0,0,0
"Deaf Smith",2020-04-16,0,0,0
"Deaf Smith",2020-04-17,0,0,0
"Deaf Smith",2020-04-18,0,0,0
"Deaf Smith",2020-04-19,1.99307731898422,0,5
"Deaf Smith",2020-04-20,0,0,0
"Deaf Smith",2020-04-21,1.86092513218676,0.5,3.5
"Deaf Smith",2020-04-22,0,0,0
"Deaf Smith",2020-04-23,1.72359267424056,0.666666666666667,3
"Deaf Smith",2020-04-24,1.11543337825781,0.25,2
"Deaf Smith",2020-04-25,0,0,0
"Deaf Smith",2020-04-26,0,0,0
"Deaf Smith",2020-04-27,1.25519238701863,0.5,2.25
"Deaf Smith",2020-04-28,1.44338960584486,0,4
"Deaf Smith",2020-04-29,0,0,0
"Deaf Smith",2020-04-30,1.1480140338234,0.4,2
"Deaf Smith",2020-05-01,0,0,0
"Deaf Smith",2020-05-02,1.32759544678204,0.333333333333333,2.66666666666667
"Deaf Smith",2020-05-03,1.55684537932461,0,4
"Deaf Smith",2020-05-04,1.62198082762225,0,3.50008050043819
"Deaf Smith",2020-05-05,1.94469986648717,0,5.00025297414619
"Deaf Smith",2020-05-06,1.89378965215436,0.666722471367695,3.33361235683848
"Deaf Smith",2020-05-07,0,0,0
"Deaf Smith",2020-05-08,2.20667698053465,1.2002053772899,3.40058190232139
"Deaf Smith",2020-05-09,0,0,0
"Deaf Smith",2020-05-10,1.57467519076405,1.00029718486747,2.15448624432994
"Deaf Smith",2020-05-11,0,0,0
"Deaf Smith",2020-05-12,2.15648665758667,1.37565862696575,3.0014370042889
"Deaf Smith",2020-05-13,0.987515103105666,0.680406794358383,1.28076573055696
"Deaf Smith",2020-05-14,1.35666649004206,0,4.00296610143057
"Deaf Smith",2020-05-15,0.529599448583081,0.30797347833556,0.769933695838899
"Delta",2020-03-10,NA,NA,NA
"Delta",2020-03-11,NA,NA,NA
"Delta",2020-03-12,NA,NA,NA
"Delta",2020-03-13,NA,NA,NA
"Delta",2020-03-14,NA,NA,NA
"Delta",2020-03-15,NA,NA,NA
"Delta",2020-03-16,NA,NA,NA
"Delta",2020-03-17,NA,NA,NA
"Delta",2020-03-18,NA,NA,NA
"Delta",2020-03-19,NA,NA,NA
"Delta",2020-03-20,NA,NA,NA
"Delta",2020-03-21,NA,NA,NA
"Delta",2020-03-22,NA,NA,NA
"Delta",2020-03-23,NA,NA,NA
"Delta",2020-03-24,NA,NA,NA
"Delta",2020-03-25,NA,NA,NA
"Delta",2020-03-26,NA,NA,NA
"Delta",2020-03-27,NA,NA,NA
"Delta",2020-03-28,NA,NA,NA
"Delta",2020-03-29,NA,NA,NA
"Delta",2020-03-30,NA,NA,NA
"Delta",2020-03-31,NA,NA,NA
"Delta",2020-04-01,NA,NA,NA
"Delta",2020-04-02,NA,NA,NA
"Delta",2020-04-03,NA,NA,NA
"Delta",2020-04-04,NA,NA,NA
"Delta",2020-04-05,NA,NA,NA
"Delta",2020-04-06,NA,NA,NA
"Delta",2020-04-07,NA,NA,NA
"Delta",2020-04-08,NA,NA,NA
"Delta",2020-04-09,NA,NA,NA
"Delta",2020-04-10,NA,NA,NA
"Delta",2020-04-11,NA,NA,NA
"Delta",2020-04-12,NA,NA,NA
"Delta",2020-04-13,NA,NA,NA
"Delta",2020-04-14,NA,NA,NA
"Delta",2020-04-15,NA,NA,NA
"Delta",2020-04-16,NA,NA,NA
"Delta",2020-04-17,NA,NA,NA
"Delta",2020-04-18,NA,NA,NA
"Delta",2020-04-19,NA,NA,NA
"Delta",2020-04-20,NA,NA,NA
"Delta",2020-04-21,NA,NA,NA
"Delta",2020-04-22,NA,NA,NA
"Delta",2020-04-23,NA,NA,NA
"Delta",2020-04-24,NA,NA,NA
"Delta",2020-04-25,NA,NA,NA
"Delta",2020-04-26,NA,NA,NA
"Delta",2020-04-27,NA,NA,NA
"Delta",2020-04-28,NA,NA,NA
"Delta",2020-04-29,NA,NA,NA
"Delta",2020-04-30,NA,NA,NA
"Delta",2020-05-01,NA,NA,NA
"Delta",2020-05-02,NA,NA,NA
"Delta",2020-05-03,NA,NA,NA
"Delta",2020-05-04,NA,NA,NA
"Delta",2020-05-05,NA,NA,NA
"Delta",2020-05-06,NA,NA,NA
"Delta",2020-05-07,NA,NA,NA
"Delta",2020-05-08,NA,NA,NA
"Delta",2020-05-09,NA,NA,NA
"Delta",2020-05-10,NA,NA,NA
"Delta",2020-05-11,NA,NA,NA
"Delta",2020-05-12,NA,NA,NA
"Delta",2020-05-13,NA,NA,NA
"Delta",2020-05-14,NA,NA,NA
"Delta",2020-05-15,NA,NA,NA
"Delta",2020-05-16,NA,NA,NA
"Delta",2020-05-17,NA,NA,NA
"Delta",2020-05-18,NA,NA,NA
"Delta",2020-05-19,NA,NA,NA
"Delta",2020-05-20,NA,NA,NA
"Delta",2020-05-21,NA,NA,NA
"Delta",2020-05-22,NA,NA,NA
"Delta",2020-05-23,NA,NA,NA
"Delta",2020-05-24,NA,NA,NA
"Delta",2020-05-25,NA,NA,NA
"Delta",2020-05-26,NA,NA,NA
"Delta",2020-05-27,NA,NA,NA
"Delta",2020-05-28,NA,NA,NA
"Delta",2020-05-29,NA,NA,NA
"Delta",2020-05-30,NA,NA,NA
"Delta",2020-05-31,NA,NA,NA
"Delta",2020-06-01,NA,NA,NA
"Delta",2020-06-02,NA,NA,NA
"Delta",2020-06-03,NA,NA,NA
"Delta",2020-06-04,NA,NA,NA
"Delta",2020-06-05,NA,NA,NA
"Delta",2020-06-06,NA,NA,NA
"Delta",2020-06-07,NA,NA,NA
"Delta",2020-06-08,NA,NA,NA
"Delta",2020-06-09,NA,NA,NA
"Delta",2020-06-10,NA,NA,NA
"Delta",2020-06-11,NA,NA,NA
"Delta",2020-06-12,NA,NA,NA
"Delta",2020-06-13,NA,NA,NA
"Delta",2020-06-14,NA,NA,NA
"Delta",2020-06-15,NA,NA,NA
"Delta",2020-06-16,NA,NA,NA
"Delta",2020-06-17,NA,NA,NA
"Delta",2020-06-18,NA,NA,NA
"Delta",2020-06-19,NA,NA,NA
"Denton",2020-03-17,5.16885694173759,3,8
"Denton",2020-03-18,2.76790765006557,1.33333333333333,4.33333333333333
"Denton",2020-03-19,0,0,0
"Denton",2020-03-20,3.81745801586195,1.5,6
"Denton",2020-03-21,3.24963918550792,2,4.6
"Denton",2020-03-22,4.10893965361164,1,8
"Denton",2020-03-23,0,0,0
"Denton",2020-03-24,2.70930490066713,2.22222222222222,3.27777777777778
"Denton",2020-03-25,0,0,0
"Denton",2020-03-26,1.5764228312837,1.3,1.875
"Denton",2020-03-27,1.84635207690206,1.23076923076923,2.53846153846154
"Denton",2020-03-28,0.949991210832536,0.722222222222222,1.14814814814815
"Denton",2020-03-29,1.09168972517126,0.545454545454546,1.72727272727273
"Denton",2020-03-30,1.15125015465372,0.705882352941177,1.64705882352941
"Denton",2020-03-31,1.03983960300047,0.692307692307692,1.38461538461538
"Denton",2020-04-01,1.13736588295385,0.666666666666667,1.66666666666667
"Denton",2020-04-02,1.0622752517016,0.72,1.4
"Denton",2020-04-03,1.02474327909219,0.652173913043478,1.43478260869565
"Denton",2020-04-04,1.04598123537023,0.631578947368421,1.475
"Denton",2020-04-05,1.14046799974603,0.6,1.73333333333333
"Denton",2020-04-06,1.2593333205898,0.8125,1.8125
"Denton",2020-04-07,1.09163368938311,0.787878787878788,1.42424242424242
"Denton",2020-04-08,1.03054936445994,0.689655172413793,1.37931034482759
"Denton",2020-04-09,0.927651059256708,0.625,1.25
"Denton",2020-04-10,0.873398587175504,0.571428571428572,1.21428571428571
"Denton",2020-04-11,0.795840151300526,0.535714285714286,1.10714285714286
"Denton",2020-04-12,0.789582153824574,0.45,1.15125
"Denton",2020-04-13,0.947630602288251,0.375,1.625
"Denton",2020-04-14,0.853312317922548,0.52,1.16
"Denton",2020-04-15,0.933938482622116,0.428571428571429,1.42857142857143
"Denton",2020-04-16,0.811609546706004,0.461538461538462,1.15384615384615
"Denton",2020-04-17,0.817612099264562,0.411764705882353,1.23529411764706
"Denton",2020-04-18,0.724473162498438,0.380952380952381,1.04761904761905
"Denton",2020-04-19,0.81692410243441,0.142857142857143,1.42857142857143
"Denton",2020-04-20,1.04632564798854,0,3.02499999999998
"Denton",2020-04-21,1.29089091498108,0.4,2.4
"Denton",2020-04-22,1.1650682434868,0.761904761904762,1.61904761904762
"Denton",2020-04-23,0.989975873794967,0.64,1.32
"Denton",2020-04-24,0.994869967289054,0.588235294117647,1.47058823529412
"Denton",2020-04-25,0.95893229575762,0.578947368421053,1.42105263157895
"Denton",2020-04-26,0.845360040298949,0.5,1.22727272727273
"Denton",2020-04-27,0.915037243989984,0.363636363636364,1.54545454545455
"Denton",2020-04-28,0.966826472809288,0.416666666666667,1.58333333333333
"Denton",2020-04-29,0.996970273298969,0.538461538461539,1.53846153846154
"Denton",2020-04-30,1.10871078856764,0.6,1.8
"Denton",2020-05-01,1.07700504462729,0.647058823529412,1.58823529411765
"Denton",2020-05-02,0.949740182099427,0.571428571428572,1.33333333333333
"Denton",2020-05-03,0.967230488255574,0.461538461538462,1.53846153846154
"Denton",2020-05-04,1.17386164559085,0.250005750031299,2.50005750031299
"Denton",2020-05-05,1.51347890109108,0.333350198276412,3.00015178448771
"Denton",2020-05-06,1.20405304417594,0.846224675197459,1.57705507650436
"Denton",2020-05-07,1.30743521505248,0.785811279380688,1.85737211489981
"Denton",2020-05-08,1.15648547606208,0.806868839379989,1.53872484267936
"Denton",2020-05-09,0.944854074474986,0.633477997077981,1.26778951783633
"Denton",2020-05-10,1.03945615666424,0.500148592433737,1.66716197477912
"Denton",2020-05-11,1.24343574275981,0.500189889649973,2.00075955859989
"Denton",2020-05-12,1.14409591680065,0.750359251072226,1.54240512720402
"Denton",2020-05-13,1.11417839751318,0.682226063862015,1.54637907808723
"Denton",2020-05-14,1.11901318433665,0.714815375255459,1.52493946721165
"Denton",2020-05-15,1.02110154303999,0.704346751378549,1.3716226211056
"Denton",2020-05-16,0.962294501689189,0.625700617411524,1.33482798381125
"Denton",2020-05-17,1.10479415974603,0.546201942568447,1.72963948480008
"Denton",2020-05-18,1.15438951977371,0.723428455690558,1.6138019396174
"Denton",2020-05-19,1.22012386909545,0.791077316289845,1.74037009583766
"Denton",2020-05-20,1.16789605184879,0.822559302537995,1.50369926905749
"Denton",2020-05-21,0.85328733738013,0.624082819728901,1.09214493452558
"Denton",2020-05-22,0.787430664385107,0.483225446643726,1.11513564610091
"Denton",2020-05-23,0.806888983018889,0.413570007750151,1.24071002325045
"Denton",2020-05-24,0.955682760577719,0.287229841112631,1.72337904667579
"Denton",2020-05-25,1.05255091374233,0.503208033386187,1.59349210572293
"Denton",2020-05-26,1.24564029617448,0.559866773253743,1.90354702906272
"Denton",2020-05-27,1.23016385088686,0.825862147858816,1.65287132647855
"Denton",2020-05-28,1.09897808531586,0.775374804713408,1.41590181730275
"Denton",2020-05-29,0.926196012471713,0.645113907379212,1.22878839500802
"Denton",2020-05-30,1.08513671591337,0.554540319374751,1.75604434468671
"Denton",2020-05-31,0.975480835975666,0.619404786423785,1.31168072419154
"Denton",2020-06-01,1.06137445738471,0.640321010561078,1.6008025264027
"Denton",2020-06-02,0.998835053650647,0.658038572917853,1.44171205334115
